stage_id,timepoint,availability_derate
1,2025062316,1
1,2025062317,1
1,2025062318,1
1,2025062319,1
1,2025062320,1
1,2025062321,1
1,2025062322,1
1,2025062323,1
1,2025062324,1
1,2025062401,1
1,2025062402,1
1,2025062403,1
1,2025062404,1
1,2025062405,1
1,2025062406,1
1,2025062407,1
1,2025062408,1
1,2025062409,1
1,2025062410,1
1,2025062411,1
1,2025062412,1
1,2025062413,1
1,2025062414,1
1,2025062415,1
1,2025062416,1
1,2025062417,1
1,2025062418,1
1,2025062419,1
1,2025062420,1
1,2025062421,1
1,2025062422,1
1,2025062423,1
1,2025062424,1
1,2025062501,1
1,2025062502,1
1,2025062503,1
1,2025062504,1
1,2025062505,1
1,2025062506,1
1,2025062507,1
1,2025062508,1
1,2025062509,1
1,2025062510,1
1,2025062511,1
1,2025062512,1
1,2025062513,1
1,2025062514,1
1,2025062515,1
1,2025062516,1
1,2025062517,1
1,2025062518,1
1,2025062519,1
1,2025062520,1
1,2025062521,1
1,2025062522,1
1,2025062523,1
1,2025062524,1
1,2025062601,1
1,2025062602,1
1,2025062603,1
1,2025062604,1
1,2025062605,1
1,2025062606,1
1,2025062607,1
1,2025062608,1
1,2025062609,1
1,2025062610,1
1,2025062611,1
1,2025062612,1
1,2025062613,1
1,2025062614,1
1,2025062615,1
1,2025062616,1
1,2025062617,1
1,2025062618,1
1,2025062619,1
1,2025062620,1
1,2025062621,1
1,2025062622,1
1,2025062623,1
1,2025062624,1
1,2025062701,1
1,2025062702,1
1,2025062703,1
1,2025062704,1
1,2025062705,1
1,2025062706,1
1,2025062707,1
1,2025062708,1
1,2025062709,1
1,2025062710,1
1,2025062711,1
1,2025062712,1
1,2025062713,1
1,2025062714,1
1,2025062715,1
1,2025062716,1
1,2025062717,1
1,2025062718,1
1,2025062719,1
1,2025062720,1
1,2025062721,1
1,2025062722,1
1,2025062723,1
1,2025062724,1
1,2025062801,1
1,2025062802,1
1,2025062803,1
1,2025062804,1
1,2025062805,1
1,2025062806,1
1,2025062807,1
1,2025062808,1
1,2025062809,1
1,2025062810,1
1,2025062811,1
1,2025062812,1
1,2025062813,1
1,2025062814,1
1,2025062815,1
1,2025062816,1
1,2025062817,1
1,2025062818,1
1,2025062819,1
1,2025062820,1
1,2025062821,1
1,2025062822,1
1,2025062823,1
1,2025062824,1
1,2025062901,1
1,2025062902,1
1,2025062903,1
1,2025062904,1
1,2025062905,1
1,2025062906,1
1,2025062907,1
1,2025062908,1
1,2025062909,1
1,2025062910,1
1,2025062911,1
1,2025062912,1
1,2025062913,1
1,2025062914,1
1,2025062915,1
1,2025062916,1
1,2025062917,1
1,2025062918,1
1,2025062919,1
1,2025062920,1
1,2025062921,1
1,2025062922,1
1,2025062923,1
1,2025062924,1
1,2025063001,1
1,2025063002,1
1,2025063003,1
1,2025063004,1
1,2025063005,1
1,2025063006,1
1,2025063007,1
1,2025063008,1
1,2025063009,1
1,2025063010,1
1,2025063011,1
1,2025063012,1
1,2025063013,1
1,2025063014,1
1,2025063015,1
1,2025063016,1
1,2025063017,1
1,2025063018,1
1,2025063019,1
1,2025063020,1
1,2025063021,1
1,2025063022,1
1,2025063023,1
1,2025063024,1
1,2025070101,1
1,2025070102,1
1,2025070103,1
1,2025070104,1
1,2025070105,1
1,2025070106,1
1,2025070107,1
1,2025070108,1
1,2025070109,1
1,2025070110,1
1,2025070111,1
1,2025070112,1
1,2025070113,1
1,2025070114,1
1,2025070115,1
1,2025070116,1
1,2025070117,1
1,2025070118,1
1,2025070119,1
1,2025070120,1
1,2025070121,1
1,2025070122,1
1,2025070123,1
1,2025070124,1
1,2025070201,1
1,2025070202,1
1,2025070203,1
1,2025070204,1
1,2025070205,1
1,2025070206,1
1,2025070207,1
1,2025070208,1
1,2025070209,1
1,2025070210,1
1,2025070211,1
1,2025070212,1
1,2025070213,1
1,2025070214,1
1,2025070215,1
1,2025070216,1
1,2025070217,1
1,2025070218,1
1,2025070219,1
1,2025070220,1
1,2025070221,1
1,2025070222,1
1,2025070223,1
1,2025070224,1
1,2025070301,1
1,2025070302,1
1,2025070303,1
1,2025070304,1
1,2025070305,1
1,2025070306,1
1,2025070307,1
1,2025070308,1
1,2025070309,1
1,2025070310,1
1,2025070311,1
1,2025070312,1
1,2025070313,1
1,2025070314,1
1,2025070315,1
1,2025070316,1
1,2025070317,1
1,2025070318,1
1,2025070319,1
1,2025070320,1
1,2025070321,1
1,2025070322,1
1,2025070323,1
1,2025070324,1
1,2025070401,1
1,2025070402,1
1,2025070403,1
1,2025070404,1
1,2025070405,1
1,2025070406,1
1,2025070407,1
1,2025070408,1
1,2025070409,1
1,2025070410,1
1,2025070411,1
1,2025070412,1
1,2025070413,1
1,2025070414,1
1,2025070415,1
1,2025070416,1
1,2025070417,1
1,2025070418,1
1,2025070419,1
1,2025070420,1
1,2025070421,1
1,2025070422,1
1,2025070423,1
1,2025070424,1
1,2025070501,1
1,2025070502,1
1,2025070503,1
1,2025070504,1
1,2025070505,1
1,2025070506,1
1,2025070507,1
1,2025070508,1
1,2025070509,1
1,2025070510,1
1,2025070511,1
1,2025070512,1
1,2025070513,1
1,2025070514,1
1,2025070515,1
1,2025070516,1
1,2025070517,1
1,2025070518,1
1,2025070519,1
1,2025070520,1
1,2025070521,1
1,2025070522,1
1,2025070523,1
1,2025070524,1
1,2025070601,1
1,2025070602,1
1,2025070603,1
1,2025070604,1
1,2025070605,1
1,2025070606,1
1,2025070607,1
1,2025070608,1
1,2025070609,1
1,2025070610,1
1,2025070611,1
1,2025070612,1
1,2025070613,1
1,2025070614,1
1,2025070615,1
1,2025070616,1
1,2025070617,1
1,2025070618,1
1,2025070619,1
1,2025070620,1
1,2025070621,1
1,2025070622,1
1,2025070623,1
1,2025070624,1
1,2025070701,1
1,2025070702,1
1,2025070703,1
1,2025070704,1
1,2025070705,1
1,2025070706,1
1,2025070707,1
1,2025070708,1
1,2025070709,1
1,2025070710,1
1,2025070711,1
1,2025070712,1
1,2025070713,1
1,2025070714,1
1,2025070715,1
1,2025070716,1
1,2025070717,1
1,2025070718,1
1,2025070719,1
1,2025070720,1
1,2025070721,1
1,2025070722,1
1,2025070723,1
1,2025070724,1
1,2025070801,1
1,2025070802,1
1,2025070803,1
1,2025070804,1
1,2025070805,1
1,2025070806,1
1,2025070807,1
1,2025070808,1
1,2025070809,1
1,2025070810,1
1,2025070811,1
1,2025070812,1
1,2025070813,1
1,2025070814,1
1,2025070815,1
1,2025070816,1
1,2025070817,1
1,2025070818,1
1,2025070819,1
1,2025070820,1
1,2025070821,1
1,2025070822,1
1,2025070823,1
1,2025070824,1
1,2025070901,1
1,2025070902,1
1,2025070903,1
1,2025070904,1
1,2025070905,1
1,2025070906,1
1,2025070907,1
1,2025070908,1
1,2025070909,1
1,2025070910,1
1,2025070911,1
1,2025070912,1
1,2025070913,1
1,2025070914,1
1,2025070915,1
1,2025070916,1
1,2025070917,1
1,2025070918,1
1,2025070919,1
1,2025070920,1
1,2025070921,1
1,2025070922,1
1,2025070923,1
1,2025070924,1
1,2025071001,1
1,2025071002,1
1,2025071003,1
1,2025071004,1
1,2025071005,1
1,2025071006,1
1,2025071007,1
1,2025071008,1
1,2025071009,1
1,2025071010,1
1,2025071011,1
1,2025071012,1
1,2025071013,1
1,2025071014,1
1,2025071015,1
1,2025071016,1
1,2025071017,1
1,2025071018,1
1,2025071019,1
1,2025071020,1
1,2025071021,1
1,2025071022,1
1,2025071023,1
1,2025071024,1
1,2025071101,1
1,2025071102,1
1,2025071103,1
1,2025071104,1
1,2025071105,1
1,2025071106,1
1,2025071107,1
1,2025071108,1
1,2025071109,1
1,2025071110,1
1,2025071111,1
1,2025071112,1
1,2025071113,1
1,2025071114,1
1,2025071115,1
1,2025071116,1
1,2025071117,1
1,2025071118,1
1,2025071119,1
1,2025071120,1
1,2025071121,1
1,2025071122,1
1,2025071123,1
1,2025071124,1
1,2025071201,1
1,2025071202,1
1,2025071203,1
1,2025071204,1
1,2025071205,1
1,2025071206,1
1,2025071207,1
1,2025071208,1
1,2025071209,1
1,2025071210,1
1,2025071211,1
1,2025071212,1
1,2025071213,1
1,2025071214,1
1,2025071215,1
1,2025071216,1
1,2025071217,1
1,2025071218,1
1,2025071219,1
1,2025071220,1
1,2025071221,1
1,2025071222,1
1,2025071223,1
1,2025071224,1
1,2025071301,1
1,2025071302,1
1,2025071303,1
1,2025071304,1
1,2025071305,1
1,2025071306,1
1,2025071307,1
1,2025071308,1
1,2025071309,1
1,2025071310,1
1,2025071311,1
1,2025071312,1
1,2025071313,1
1,2025071314,1
1,2025071315,1
1,2025071316,1
1,2025071317,1
1,2025071318,1
1,2025071319,1
1,2025071320,1
1,2025071321,1
1,2025071322,1
1,2025071323,1
1,2025071324,1
1,2025071401,0.5
1,2025071402,0.5
1,2025071403,0.5
1,2025071404,0.5
1,2025071405,0.5
1,2025071406,0.5
1,2025071407,0.5
1,2025071408,0.5
1,2025071409,0.5
1,2025071410,0.5
1,2025071411,0.5
1,2025071412,0.5
1,2025071413,0.5
1,2025071414,0.5
1,2025071415,0.5
1,2025071416,0.5
1,2025071417,0.5
1,2025071418,0.5
1,2025071419,0.5
1,2025071420,0.5
1,2025071421,0.5
1,2025071422,0.5
1,2025071423,0.5
1,2025071424,0.5
1,2025071501,0.5
1,2025071502,0.5
1,2025071503,0.5
1,2025071504,0.5
1,2025071505,0.5
1,2025071506,0.5
1,2025071507,0.5
1,2025071508,0.5
1,2025071509,0.5
1,2025071510,0.5
1,2025071511,0.5
1,2025071512,0.5
1,2025071513,0.5
1,2025071514,0.5
1,2025071515,0.5
1,2025071516,0.5
1,2025071517,0.5
1,2025071518,0.5
1,2025071519,0.5
1,2025071520,0.5
1,2025071521,0.5
1,2025071522,0.5
1,2025071523,0.5
1,2025071524,0.5
1,2025071601,1
1,2025071602,1
1,2025071603,1
1,2025071604,1
1,2025071605,1
1,2025071606,1
1,2025071607,1
1,2025071608,1
1,2025071609,1
1,2025071610,1
1,2025071611,1
1,2025071612,1
1,2025071613,1
1,2025071614,1
1,2025071615,1
1,2025071616,1
1,2025071617,1
1,2025071618,1
1,2025071619,1
1,2025071620,1
1,2025071621,1
1,2025071622,1
1,2025071623,1
1,2025071624,1
1,2025071701,1
1,2025071702,1
1,2025071703,1
1,2025071704,1
1,2025071705,1
1,2025071706,1
1,2025071707,1
1,2025071708,1
1,2025071709,1
1,2025071710,1
1,2025071711,1
1,2025071712,1
1,2025071713,1
1,2025071714,1
1,2025071715,1
1,2025071716,1
1,2025071717,1
1,2025071718,1
1,2025071719,1
1,2025071720,1
1,2025071721,1
1,2025071722,1
1,2025071723,1
1,2025071724,1
1,2025071801,1
1,2025071802,1
1,2025071803,1
1,2025071804,1
1,2025071805,1
1,2025071806,1
1,2025071807,1
1,2025071808,1
1,2025071809,1
1,2025071810,1
1,2025071811,1
1,2025071812,1
1,2025071813,1
1,2025071814,1
1,2025071815,1
1,2025071816,1
1,2025071817,1
1,2025071818,1
1,2025071819,1
1,2025071820,1
1,2025071821,1
1,2025071822,1
1,2025071823,1
1,2025071824,1
1,2025071901,1
1,2025071902,1
1,2025071903,1
1,2025071904,1
1,2025071905,1
1,2025071906,1
1,2025071907,1
1,2025071908,1
1,2025071909,1
1,2025071910,1
1,2025071911,1
1,2025071912,1
1,2025071913,1
1,2025071914,1
1,2025071915,1
1,2025071916,1
1,2025071917,1
1,2025071918,1
1,2025071919,1
1,2025071920,1
1,2025071921,1
1,2025071922,1
1,2025071923,1
1,2025071924,1
1,2025072001,1
1,2025072002,1
1,2025072003,1
1,2025072004,1
1,2025072005,1
1,2025072006,1
1,2025072007,1
1,2025072008,1
1,2025072009,1
1,2025072010,1
1,2025072011,1
1,2025072012,1
1,2025072013,1
1,2025072014,1
1,2025072015,1
1,2025072016,1
1,2025072017,1
1,2025072018,1
1,2025072019,1
1,2025072020,1
1,2025072021,1
1,2025072022,1
1,2025072023,1
1,2025072024,1
1,2025072101,1
1,2025072102,1
1,2025072103,1
1,2025072104,1
1,2025072105,1
1,2025072106,1
1,2025072107,1
1,2025072108,1
1,2025072109,1
1,2025072110,1
1,2025072111,1
1,2025072112,1
1,2025072113,1
1,2025072114,1
1,2025072115,1
1,2025072116,1
1,2025072117,1
1,2025072118,1
1,2025072119,1
1,2025072120,1
1,2025072121,1
1,2025072122,1
1,2025072123,1
1,2025072124,1
1,2025072201,1
1,2025072202,1
1,2025072203,1
1,2025072204,1
1,2025072205,1
1,2025072206,1
1,2025072207,1
1,2025072208,1
1,2025072209,1
1,2025072210,1
1,2025072211,1
1,2025072212,1
1,2025072213,1
1,2025072214,1
1,2025072215,1
1,2025072216,1
1,2025072217,1
1,2025072218,1
1,2025072219,1
1,2025072220,1
1,2025072221,1
1,2025072222,1
1,2025072223,1
1,2025072224,1
1,2025072301,1
1,2025072302,1
1,2025072303,1
1,2025072304,1
1,2025072305,1
1,2025072306,1
1,2025072307,1
1,2025072308,1
1,2025072309,1
1,2025072310,1
1,2025072311,1
1,2025072312,1
1,2025072313,1
1,2025072314,1
1,2025072315,1
1,2025072316,1
1,2025072317,1
1,2025072318,1
1,2025072319,1
1,2025072320,1
1,2025072321,1
1,2025072322,1
1,2025072323,1
1,2025072324,1
1,2025072401,1
1,2025072402,1
1,2025072403,1
1,2025072404,1
1,2025072405,1
1,2025072406,1
1,2025072407,1
1,2025072408,1
1,2025072409,1
1,2025072410,1
1,2025072411,1
1,2025072412,1
1,2025072413,1
1,2025072414,1
1,2025072415,1
1,2025072416,1
1,2025072417,1
1,2025072418,1
1,2025072419,1
1,2025072420,1
1,2025072421,1
1,2025072422,1
1,2025072423,1
1,2025072424,1
1,2025072501,1
1,2025072502,1
1,2025072503,1
1,2025072504,1
1,2025072505,1
1,2025072506,1
1,2025072507,1
1,2025072508,1
1,2025072509,1
1,2025072510,1
1,2025072511,1
1,2025072512,1
1,2025072513,1
1,2025072514,1
1,2025072515,1
1,2025072516,1
1,2025072517,1
1,2025072518,1
1,2025072519,1
1,2025072520,1
1,2025072521,1
1,2025072522,1
1,2025072523,1
1,2025072524,1
1,2025072601,1
1,2025072602,1
1,2025072603,1
1,2025072604,1
1,2025072605,1
1,2025072606,1
1,2025072607,1
1,2025072608,1
1,2025072609,1
1,2025072610,1
1,2025072611,1
1,2025072612,1
1,2025072613,1
1,2025072614,1
1,2025072615,1
1,2025072616,1
1,2025072617,1
1,2025072618,1
1,2025072619,1
1,2025072620,1
1,2025072621,1
1,2025072622,1
1,2025072623,1
1,2025072624,1
1,2025072701,1
1,2025072702,1
1,2025072703,1
1,2025072704,1
1,2025072705,1
1,2025072706,1
1,2025072707,1
1,2025072708,1
1,2025072709,1
1,2025072710,1
1,2025072711,1
1,2025072712,1
1,2025072713,1
1,2025072714,1
1,2025072715,1
1,2025072716,1
1,2025072717,1
1,2025072718,1
1,2025072719,1
1,2025072720,1
1,2025072721,1
1,2025072722,1
1,2025072723,1
1,2025072724,1
1,2025072801,1
1,2025072802,1
1,2025072803,1
1,2025072804,1
1,2025072805,1
1,2025072806,1
1,2025072807,1
1,2025072808,1
1,2025072809,1
1,2025072810,1
1,2025072811,1
1,2025072812,1
1,2025072813,1
1,2025072814,1
1,2025072815,1
1,2025072816,1
1,2025072817,1
1,2025072818,1
1,2025072819,1
1,2025072820,1
1,2025072821,1
1,2025072822,1
1,2025072823,1
1,2025072824,1
1,2025072901,1
1,2025072902,1
1,2025072903,1
1,2025072904,1
1,2025072905,1
1,2025072906,1
1,2025072907,1
1,2025072908,1
1,2025072909,1
1,2025072910,1
1,2025072911,1
1,2025072912,1
1,2025072913,1
1,2025072914,1
1,2025072915,1
1,2025072916,1
1,2025072917,1
1,2025072918,1
1,2025072919,1
1,2025072920,1
1,2025072921,1
1,2025072922,1
1,2025072923,1
1,2025072924,1
1,2025073001,1
1,2025073002,1
1,2025073003,1
1,2025073004,1
1,2025073005,1
1,2025073006,1
1,2025073007,1
1,2025073008,1
1,2025073009,1
1,2025073010,1
1,2025073011,1
1,2025073012,1
1,2025073013,1
1,2025073014,1
1,2025073015,1
1,2025073016,1
1,2025073017,1
1,2025073018,1
1,2025073019,1
1,2025073020,1
1,2025073021,1
1,2025073022,1
1,2025073023,1
1,2025073024,1
1,2025073101,1
1,2025073102,1
1,2025073103,1
1,2025073104,1
1,2025073105,1
1,2025073106,1
1,2025073107,1
1,2025073108,1
1,2025073109,1
1,2025073110,1
1,2025073111,1
1,2025073112,1
1,2025073113,1
1,2025073114,1
1,2025073115,1
1,2025073116,1
1,2025073117,1
1,2025073118,1
1,2025073119,1
1,2025073120,1
1,2025073121,1
1,2025073122,1
1,2025073123,1
1,2025073124,1
1,2025080101,1
1,2025080102,1
1,2025080103,1
1,2025080104,1
1,2025080105,1
1,2025080106,1
1,2025080107,1
1,2025080108,1
1,2025080109,1
1,2025080110,1
1,2025080111,1
1,2025080112,1
1,2025080113,1
1,2025080114,1
1,2025080115,1
1,2025080116,1
1,2025080117,1
1,2025080118,1
1,2025080119,1
1,2025080120,1
1,2025080121,1
1,2025080122,1
1,2025080123,1
1,2025080124,1
1,2025080201,1
1,2025080202,1
1,2025080203,1
1,2025080204,1
1,2025080205,1
1,2025080206,1
1,2025080207,1
1,2025080208,1
1,2025080209,1
1,2025080210,1
1,2025080211,1
1,2025080212,1
1,2025080213,1
1,2025080214,1
1,2025080215,1
1,2025080216,1
1,2025080217,1
1,2025080218,1
1,2025080219,1
1,2025080220,1
1,2025080221,1
1,2025080222,1
1,2025080223,1
1,2025080224,1
1,2025080301,1
1,2025080302,1
1,2025080303,1
1,2025080304,1
1,2025080305,1
1,2025080306,1
1,2025080307,1
1,2025080308,1
1,2025080309,1
1,2025080310,1
1,2025080311,1
1,2025080312,1
1,2025080313,1
1,2025080314,1
1,2025080315,1
1,2025080316,1
1,2025080317,1
1,2025080318,1
1,2025080319,1
1,2025080320,1
1,2025080321,1
1,2025080322,1
1,2025080323,1
1,2025080324,1
1,2025080401,1
1,2025080402,1
1,2025080403,1
1,2025080404,1
1,2025080405,1
1,2025080406,1
1,2025080407,1
1,2025080408,1
1,2025080409,1
1,2025080410,1
1,2025080411,1
1,2025080412,1
1,2025080413,1
1,2025080414,1
1,2025080415,1
1,2025080416,1
1,2025080417,1
1,2025080418,1
1,2025080419,1
1,2025080420,1
1,2025080421,1
1,2025080422,1
1,2025080423,1
1,2025080424,1
1,2025080501,1
1,2025080502,1
1,2025080503,1
1,2025080504,1
1,2025080505,1
1,2025080506,1
1,2025080507,1
1,2025080508,1
1,2025080509,1
1,2025080510,1
1,2025080511,1
1,2025080512,1
1,2025080513,1
1,2025080514,1
1,2025080515,1
1,2025080516,1
1,2025080517,1
1,2025080518,1
1,2025080519,1
1,2025080520,1
1,2025080521,1
1,2025080522,1
1,2025080523,1
1,2025080524,1
1,2025080601,1
1,2025080602,1
1,2025080603,1
1,2025080604,1
1,2025080605,1
1,2025080606,1
1,2025080607,1
1,2025080608,1
1,2025080609,1
1,2025080610,1
1,2025080611,1
1,2025080612,1
1,2025080613,1
1,2025080614,1
1,2025080615,1
1,2025080616,1
1,2025080617,1
1,2025080618,1
1,2025080619,1
1,2025080620,1
1,2025080621,1
1,2025080622,1
1,2025080623,1
1,2025080624,1
1,2025080701,1
1,2025080702,1
1,2025080703,1
1,2025080704,1
1,2025080705,1
1,2025080706,1
1,2025080707,1
1,2025080708,1
1,2025080709,1
1,2025080710,1
1,2025080711,1
1,2025080712,1
1,2025080713,1
1,2025080714,1
1,2025080715,1
1,2025080716,1
1,2025080717,1
1,2025080718,1
1,2025080719,1
1,2025080720,1
1,2025080721,1
1,2025080722,1
1,2025080723,1
1,2025080724,1
1,2025080801,1
1,2025080802,1
1,2025080803,1
1,2025080804,1
1,2025080805,1
1,2025080806,1
1,2025080807,1
1,2025080808,1
1,2025080809,1
1,2025080810,1
1,2025080811,1
1,2025080812,1
1,2025080813,1
1,2025080814,1
1,2025080815,1
1,2025080816,1
1,2025080817,1
1,2025080818,1
1,2025080819,1
1,2025080820,1
1,2025080821,1
1,2025080822,1
1,2025080823,1
1,2025080824,1
1,2025080901,1
1,2025080902,1
1,2025080903,1
1,2025080904,1
1,2025080905,1
1,2025080906,1
1,2025080907,1
1,2025080908,1
1,2025080909,1
1,2025080910,1
1,2025080911,1
1,2025080912,1
1,2025080913,1
1,2025080914,1
1,2025080915,1
1,2025080916,1
1,2025080917,1
1,2025080918,1
1,2025080919,1
1,2025080920,1
1,2025080921,1
1,2025080922,1
1,2025080923,1
1,2025080924,1
1,2025081001,1
1,2025081002,1
1,2025081003,1
1,2025081004,1
1,2025081005,1
1,2025081006,1
1,2025081007,1
1,2025081008,1
1,2025081009,1
1,2025081010,1
1,2025081011,1
1,2025081012,1
1,2025081013,1
1,2025081014,1
1,2025081015,1
1,2025081016,1
1,2025081017,1
1,2025081018,1
1,2025081019,1
1,2025081020,1
1,2025081021,1
1,2025081022,1
1,2025081023,1
1,2025081024,1
1,2025081101,1
1,2025081102,1
1,2025081103,1
1,2025081104,1
1,2025081105,1
1,2025081106,1
1,2025081107,1
1,2025081108,1
1,2025081109,1
1,2025081110,1
1,2025081111,1
1,2025081112,1
1,2025081113,1
1,2025081114,1
1,2025081115,1
1,2025081116,1
1,2025081117,1
1,2025081118,1
1,2025081119,1
1,2025081120,1
1,2025081121,1
1,2025081122,1
1,2025081123,1
1,2025081124,1
1,2025081201,1
1,2025081202,1
1,2025081203,1
1,2025081204,1
1,2025081205,1
1,2025081206,1
1,2025081207,1
1,2025081208,1
1,2025081209,1
1,2025081210,1
1,2025081211,1
1,2025081212,1
1,2025081213,1
1,2025081214,1
1,2025081215,1
1,2025081216,1
1,2025081217,1
1,2025081218,1
1,2025081219,1
1,2025081220,1
1,2025081221,1
1,2025081222,1
1,2025081223,1
1,2025081224,1
1,2025081301,1
1,2025081302,1
1,2025081303,1
1,2025081304,1
1,2025081305,1
1,2025081306,1
1,2025081307,1
1,2025081308,1
1,2025081309,1
1,2025081310,1
1,2025081311,1
1,2025081312,1
1,2025081313,1
1,2025081314,1
1,2025081315,1
1,2025081316,1
1,2025081317,1
1,2025081318,1
1,2025081319,1
1,2025081320,1
1,2025081321,1
1,2025081322,1
1,2025081323,1
1,2025081324,1
1,2025081401,0.5
1,2025081402,0.5
1,2025081403,0.5
1,2025081404,0.5
1,2025081405,0.5
1,2025081406,0.5
1,2025081407,0.5
1,2025081408,0.5
1,2025081409,0.5
1,2025081410,0.5
1,2025081411,0.5
1,2025081412,0.5
1,2025081413,0.5
1,2025081414,0.5
1,2025081415,0.5
1,2025081416,0.5
1,2025081417,0.5
1,2025081418,0.5
1,2025081419,0.5
1,2025081420,0.5
1,2025081421,0.5
1,2025081422,0.5
1,2025081423,0.5
1,2025081424,0.5
1,2025081501,0.5
1,2025081502,0.5
1,2025081503,0.5
1,2025081504,0.5
1,2025081505,0.5
1,2025081506,0.5
1,2025081507,0.5
1,2025081508,0.5
1,2025081509,0.5
1,2025081510,0.5
1,2025081511,0.5
1,2025081512,0.5
1,2025081513,0.5
1,2025081514,0.5
1,2025081515,0.5
1,2025081516,0.5
1,2025081517,0.5
1,2025081518,0.5
1,2025081519,0.5
1,2025081520,0.5
1,2025081521,0.5
1,2025081522,0.5
1,2025081523,0.5
1,2025081524,0.5
1,2025081601,1
1,2025081602,1
1,2025081603,1
1,2025081604,1
1,2025081605,1
1,2025081606,1
1,2025081607,1
1,2025081608,1
1,2025081609,1
1,2025081610,1
1,2025081611,1
1,2025081612,1
1,2025081613,1
1,2025081614,1
1,2025081615,1
1,2025081616,1
1,2025081617,1
1,2025081618,1
1,2025081619,1
1,2025081620,1
1,2025081621,1
1,2025081622,1
1,2025081623,1
1,2025081624,1
1,2025081701,1
1,2025081702,1
1,2025081703,1
1,2025081704,1
1,2025081705,1
1,2025081706,1
1,2025081707,1
1,2025081708,1
1,2025081709,1
1,2025081710,1
1,2025081711,1
1,2025081712,1
1,2025081713,1
1,2025081714,1
1,2025081715,1
1,2025081716,1
1,2025081717,1
1,2025081718,1
1,2025081719,1
1,2025081720,1
1,2025081721,1
1,2025081722,1
1,2025081723,1
1,2025081724,1
1,2025081801,1
1,2025081802,1
1,2025081803,1
1,2025081804,1
1,2025081805,1
1,2025081806,1
1,2025081807,1
1,2025081808,1
1,2025081809,1
1,2025081810,1
1,2025081811,1
1,2025081812,1
1,2025081813,1
1,2025081814,1
1,2025081815,1
1,2025081816,1
1,2025081817,1
1,2025081818,1
1,2025081819,1
1,2025081820,1
1,2025081821,1
1,2025081822,1
1,2025081823,1
1,2025081824,1
1,2025081901,1
1,2025081902,1
1,2025081903,1
1,2025081904,1
1,2025081905,1
1,2025081906,1
1,2025081907,1
1,2025081908,1
1,2025081909,1
1,2025081910,1
1,2025081911,1
1,2025081912,1
1,2025081913,1
1,2025081914,1
1,2025081915,1
1,2025081916,1
1,2025081917,1
1,2025081918,1
1,2025081919,1
1,2025081920,1
1,2025081921,1
1,2025081922,1
1,2025081923,1
1,2025081924,1
1,2025082001,1
1,2025082002,1
1,2025082003,1
1,2025082004,1
1,2025082005,1
1,2025082006,1
1,2025082007,1
1,2025082008,1
1,2025082009,1
1,2025082010,1
1,2025082011,1
1,2025082012,1
1,2025082013,1
1,2025082014,1
1,2025082015,1
1,2025082016,1
1,2025082017,1
1,2025082018,1
1,2025082019,1
1,2025082020,1
1,2025082021,1
1,2025082022,1
1,2025082023,1
1,2025082024,1
1,2025082101,1
1,2025082102,1
1,2025082103,1
1,2025082104,1
1,2025082105,1
1,2025082106,1
1,2025082107,1
1,2025082108,1
1,2025082109,1
1,2025082110,1
1,2025082111,1
1,2025082112,1
1,2025082113,1
1,2025082114,1
1,2025082115,1
1,2025082116,1
1,2025082117,1
1,2025082118,1
1,2025082119,1
1,2025082120,1
1,2025082121,1
1,2025082122,1
1,2025082123,1
1,2025082124,1
1,2025082201,1
1,2025082202,1
1,2025082203,1
1,2025082204,1
1,2025082205,1
1,2025082206,1
1,2025082207,1
1,2025082208,1
1,2025082209,1
1,2025082210,1
1,2025082211,1
1,2025082212,1
1,2025082213,1
1,2025082214,1
1,2025082215,1
1,2025082216,1
1,2025082217,1
1,2025082218,1
1,2025082219,1
1,2025082220,1
1,2025082221,1
1,2025082222,1
1,2025082223,1
1,2025082224,1
1,2025082301,1
1,2025082302,1
1,2025082303,1
1,2025082304,1
1,2025082305,1
1,2025082306,1
1,2025082307,1
1,2025082308,1
1,2025082309,1
1,2025082310,1
1,2025082311,1
1,2025082312,1
1,2025082313,1
1,2025082314,1
1,2025082315,1
1,2025082316,1
1,2025082317,1
1,2025082318,1
1,2025082319,1
1,2025082320,1
1,2025082321,1
1,2025082322,1
1,2025082323,1
1,2025082324,1
1,2025082401,1
1,2025082402,1
1,2025082403,1
1,2025082404,1
1,2025082405,1
1,2025082406,1
1,2025082407,1
1,2025082408,1
1,2025082409,1
1,2025082410,1
1,2025082411,1
1,2025082412,1
1,2025082413,1
1,2025082414,1
1,2025082415,1
1,2025082416,1
1,2025082417,1
1,2025082418,1
1,2025082419,1
1,2025082420,1
1,2025082421,1
1,2025082422,1
1,2025082423,1
1,2025082424,1
1,2025082501,1
1,2025082502,1
1,2025082503,1
1,2025082504,1
1,2025082505,1
1,2025082506,1
1,2025082507,1
1,2025082508,1
1,2025082509,1
1,2025082510,1
1,2025082511,1
1,2025082512,1
1,2025082513,1
1,2025082514,1
1,2025082515,1
1,2025082516,1
1,2025082517,1
1,2025082518,1
1,2025082519,1
1,2025082520,1
1,2025082521,1
1,2025082522,1
1,2025082523,1
1,2025082524,1
1,2025082601,1
1,2025082602,1
1,2025082603,1
1,2025082604,1
1,2025082605,1
1,2025082606,1
1,2025082607,1
1,2025082608,1
1,2025082609,1
1,2025082610,1
1,2025082611,1
